행정동코드,연도,월,시간대구분,총생활인구수,월별총인구,시간대비율
11650621,2023,12,12,854689.6649,20455053.3098,0.04178379063380484
11650621,2023,12,13,847491.1535,20455053.3098,0.04143187214740564
11650621,2023,12,14,850784.5434,20455053.3098,0.04159287832275606
11650621,2023,12,15,866219.5211,20455053.3098,0.042347458497455734
11650621,2023,12,16,879419.6481999999,20455053.3098,0.04299278202216519
11650621,2023,12,17,892636.5132,20455053.3098,0.04363892382389141
11650621,2023,12,18,913446.1737,20455053.3098,0.04465625974498775
11650621,2023,12,19,881934.773,20455053.3098,0.04311574062617895
11650621,2023,12,20,875609.2940999999,20455053.3098,0.042806502668975996
11650621,2023,12,21,887085.5001,20455053.3098,0.04336754769908119
11650621,2023,12,22,899065.4373999999,20455053.3098,0.04395321898130954
11650621,2023,12,23,819887.2241,20455053.3098,0.04008238021590453
11650651,2023,1,0,1424927.7654,39748888.3651,0.035848241900800014
11650651,2023,1,1,1420461.1872,39748888.3651,0.03573587201113232
11650651,2023,1,2,1417347.8856,39748888.3651,0.03565754776791314
11650651,2023,1,3,1414683.8501,39748888.3651,0.035590526132602725
11650651,2023,1,4,1421497.0385,39748888.3651,0.035761931892115295
11650651,2023,1,5,1438779.9198,39748888.3651,0.03619673351829547
11650651,2023,1,6,1477424.8479,39748888.3651,0.0371689601563096
11650651,2023,1,7,1577154.8007,39748888.3651,0.03967795995232815
11650651,2023,1,8,1759593.8442,39748888.3651,0.044267749780518256
11650651,2023,1,9,1876112.0236,39748888.3651,0.04719910671130237
11650651,2023,1,10,1925981.8733,39748888.3651,0.04845372921148244
11650651,2023,1,11,1940964.7119999998,39748888.3651,0.04883066651253046
11650651,2023,1,12,1937446.794,39748888.3651,0.04874216295570926
11650651,2023,1,13,1938186.8699,39748888.3651,0.04876078173803098
11650651,2023,1,14,1923290.4614,39748888.3651,0.04838601884244572
11650651,2023,1,15,1902919.0707999999,39748888.3651,0.047873516696149566
11650651,2023,1,16,1876310.7338,39748888.3651,0.04720410584984871
11650651,2023,1,17,1820339.583,39748888.3651,0.04579598720547567
11650651,2023,1,18,1695835.5117,39748888.3651,0.04266372171527101
