연도,자치구명,행정동명,행정동코드,월,전력사용량
2025,강북구,미아동,11305535,7,0.0
2025,강북구,미아동,11305535,8,0.0
2025,강북구,미아동,11305535,9,0.0
2025,강북구,미아동,11305535,10,0.0
2025,강북구,미아동,11305535,11,0.0
2025,강북구,미아동,11305535,12,0.0
2018,강북구,송중동,11305545,1,9831.665
2018,강북구,송중동,11305545,2,9836.153
2018,강북구,송중동,11305545,3,7995.675
2018,강북구,송중동,11305545,4,7674.721
2018,강북구,송중동,11305545,5,7296.87
2018,강북구,송중동,11305545,6,7877.213
2018,강북구,송중동,11305545,7,8864.115
2018,강북구,송중동,11305545,8,11711.935
2018,강북구,송중동,11305545,9,9548.654
2018,강북구,송중동,11305545,10,7097.524
2018,강북구,송중동,11305545,11,7226.83
2018,강북구,송중동,11305545,12,8194.914
2019,강북구,송중동,11305545,1,9499.262
2019,강북구,송중동,11305545,2,8970.957
2019,강북구,송중동,11305545,3,7706.797
2019,강북구,송중동,11305545,4,7726.262
2019,강북구,송중동,11305545,5,7250.574
2019,강북구,송중동,11305545,6,7784.952
2019,강북구,송중동,11305545,7,8743.479
2019,강북구,송중동,11305545,8,10521.803
2019,강북구,송중동,11305545,9,9747.304
2019,강북구,송중동,11305545,10,7882.502
2019,강북구,송중동,11305545,11,7470.257
2019,강북구,송중동,11305545,12,8672.469
2020,강북구,송중동,11305545,1,9445.552
2020,강북구,송중동,11305545,2,9118.807
2020,강북구,송중동,11305545,3,8139.182
2020,강북구,송중동,11305545,4,7700.248
2020,강북구,송중동,11305545,5,7486.393
2020,강북구,송중동,11305545,6,8237.618
2020,강북구,송중동,11305545,7,9073.601
2020,강북구,송중동,11305545,8,9736.324
2020,강북구,송중동,11305545,9,7475.45
2020,강북구,송중동,11305545,10,7365.167
2020,강북구,송중동,11305545,11,7494.585
2020,강북구,송중동,11305545,12,8334.781
2021,강북구,송중동,11305545,1,9457.842
2021,강북구,송중동,11305545,2,9093.399
2021,강북구,송중동,11305545,3,7516.817
2021,강북구,송중동,11305545,4,7430.241
2021,강북구,송중동,11305545,5,7148.722
2021,강북구,송중동,11305545,6,7874.506
2021,강북구,송중동,11305545,7,9109.501
2021,강북구,송중동,11305545,8,11474.99
2021,강북구,송중동,11305545,9,9140.788
2021,강북구,송중동,11305545,10,7712.631
2021,강북구,송중동,11305545,11,7387.905
2021,강북구,송중동,11305545,12,8257.817
2022,강북구,송중동,11305545,1,9535.02
2022,강북구,송중동,11305545,2,9366.561
2022,강북구,송중동,11305545,3,8016.935
2022,강북구,송중동,11305545,4,7664.619
2022,강북구,송중동,11305545,5,7175.401
2022,강북구,송중동,11305545,6,7849.701
2022,강북구,송중동,11305545,7,9456.033
2022,강북구,송중동,11305545,8,10928.639
2022,강북구,송중동,11305545,9,9363.663
2022,강북구,송중동,11305545,10,7592.541
2022,강북구,송중동,11305545,11,7158.7
2022,강북구,송중동,11305545,12,8253.663
2023,강북구,송중동,11305545,1,9772.1
2023,강북구,송중동,11305545,2,9159.198
2023,강북구,송중동,11305545,3,7424.967
2023,강북구,송중동,11305545,4,7233.679
2023,강북구,송중동,11305545,5,7141.214
2023,강북구,송중동,11305545,6,7881.074
2023,강북구,송중동,11305545,7,9223.362
2023,강북구,송중동,11305545,8,10923.681
2023,강북구,송중동,11305545,9,10072.725
2023,강북구,송중동,11305545,10,7676.541
2023,강북구,송중동,11305545,11,7154.013
2023,강북구,송중동,11305545,12,8227.918
2024,강북구,송중동,11305545,1,9358.65
2024,강북구,송중동,11305545,2,8902.085
2024,강북구,송중동,11305545,3,7657.348
2024,강북구,송중동,11305545,4,7397.659
2024,강북구,송중동,11305545,5,6965.247
2024,강북구,송중동,11305545,6,7693.792
2024,강북구,송중동,11305545,7,9215.635
2024,강북구,송중동,11305545,8,11200.823
2024,강북구,송중동,11305545,9,11204.899
2024,강북구,송중동,11305545,10,8383.76
2024,강북구,송중동,11305545,11,7093.709
2024,강북구,송중동,11305545,12,7942.777
2025,강북구,송중동,11305545,1,9255.309
2025,강북구,송중동,11305545,2,9410.184
2025,강북구,송중동,11305545,3,7957.731
2025,강북구,송중동,11305545,4,7460.578
2025,강북구,송중동,11305545,5,6951.971
2025,강북구,송중동,11305545,6,0.0
2025,강북구,송중동,11305545,7,0.0
2025,강북구,송중동,11305545,8,0.0
2025,강북구,송중동,11305545,9,0.0
2025,강북구,송중동,11305545,10,0.0
2025,강북구,송중동,11305545,11,0.0
2025,강북구,송중동,11305545,12,0.0
2018,강북구,송천동,11305555,1,8164.5
2018,강북구,송천동,11305555,2,8559.803
2018,강북구,송천동,11305555,3,6679.082
2018,강북구,송천동,11305555,4,6499.909
2018,강북구,송천동,11305555,5,5875.787
2018,강북구,송천동,11305555,6,6329.133
2018,강북구,송천동,11305555,7,6917.643
2018,강북구,송천동,11305555,8,9629.768
2018,강북구,송천동,11305555,9,7721.775
2018,강북구,송천동,11305555,10,5886.937
2018,강북구,송천동,11305555,11,6179.743
2018,강북구,송천동,11305555,12,6852.545
2019,강북구,송천동,11305555,1,8000.579
2019,강북구,송천동,11305555,2,7652.338
2019,강북구,송천동,11305555,3,6397.337
2019,강북구,송천동,11305555,4,6517.895
2019,강북구,송천동,11305555,5,5752.744
2019,강북구,송천동,11305555,6,6105.477
2019,강북구,송천동,11305555,7,6699.718
2019,강북구,송천동,11305555,8,8266.466
2019,강북구,송천동,11305555,9,7606.462
2019,강북구,송천동,11305555,10,6115.284
2019,강북구,송천동,11305555,11,6069.183
2019,강북구,송천동,11305555,12,7041.568
2020,강북구,송천동,11305555,1,7676.632
2020,강북구,송천동,11305555,2,7486.598
2020,강북구,송천동,11305555,3,6620.54
2020,강북구,송천동,11305555,4,6206.381
2020,강북구,송천동,11305555,5,5718.002
2020,강북구,송천동,11305555,6,6219.305
2020,강북구,송천동,11305555,7,6787.361
2020,강북구,송천동,11305555,8,7243.994
2020,강북구,송천동,11305555,9,6301.342
2020,강북구,송천동,11305555,10,5639.849
2020,강북구,송천동,11305555,11,6028.696
2020,강북구,송천동,11305555,12,6736.227
2021,강북구,송천동,11305555,1,7870.985
2021,강북구,송천동,11305555,2,7628.717
2021,강북구,송천동,11305555,3,6166.266
2021,강북구,송천동,11305555,4,5998.121
2021,강북구,송천동,11305555,5,5515.418
2021,강북구,송천동,11305555,6,5905.385
2021,강북구,송천동,11305555,7,6846.226
2021,강북구,송천동,11305555,8,8939.805
2021,강북구,송천동,11305555,9,6904.494
2021,강북구,송천동,11305555,10,5908.045
2021,강북구,송천동,11305555,11,5960.061
2021,강북구,송천동,11305555,12,6696.829
2022,강북구,송천동,11305555,1,8042.206
2022,강북구,송천동,11305555,2,8195.833
2022,강북구,송천동,11305555,3,6998.094
2022,강북구,송천동,11305555,4,6433.148
2022,강북구,송천동,11305555,5,5659.073
2022,강북구,송천동,11305555,6,6088.466
2022,강북구,송천동,11305555,7,7230.844
2022,강북구,송천동,11305555,8,8335.48
2022,강북구,송천동,11305555,9,7042.03
2022,강북구,송천동,11305555,10,5828.004
2022,강북구,송천동,11305555,11,5796.499
2022,강북구,송천동,11305555,12,6623.36
2023,강북구,송천동,11305555,1,8200.402
2023,강북구,송천동,11305555,2,7625.276
2023,강북구,송천동,11305555,3,6086.193
2023,강북구,송천동,11305555,4,5803.992
2023,강북구,송천동,11305555,5,5439.861
2023,강북구,송천동,11305555,6,5939.345
2023,강북구,송천동,11305555,7,6914.857
2023,강북구,송천동,11305555,8,8286.751
2023,강북구,송천동,11305555,9,7546.999
2023,강북구,송천동,11305555,10,5684.058
2023,강북구,송천동,11305555,11,5589.722
2023,강북구,송천동,11305555,12,6588.108
2024,강북구,송천동,11305555,1,7514.771
2024,강북구,송천동,11305555,2,7234.332
2024,강북구,송천동,11305555,3,6177.016
2024,강북구,송천동,11305555,4,5849.535
2024,강북구,송천동,11305555,5,5255.545
2024,강북구,송천동,11305555,6,5800.637
2024,강북구,송천동,11305555,7,6840.083
2024,강북구,송천동,11305555,8,8427.68
2024,강북구,송천동,11305555,9,8386.063
2024,강북구,송천동,11305555,10,6172.202
2024,강북구,송천동,11305555,11,5496.928
2024,강북구,송천동,11305555,12,6296.389
2025,강북구,송천동,11305555,1,7422.32
2025,강북구,송천동,11305555,2,7353.131
2025,강북구,송천동,11305555,3,6234.833
2025,강북구,송천동,11305555,4,5773.681
2025,강북구,송천동,11305555,5,5156.508
2025,강북구,송천동,11305555,6,0.0
2025,강북구,송천동,11305555,7,0.0
2025,강북구,송천동,11305555,8,0.0
2025,강북구,송천동,11305555,9,0.0
2025,강북구,송천동,11305555,10,0.0
2025,강북구,송천동,11305555,11,0.0
2025,강북구,송천동,11305555,12,0.0
2018,강북구,삼각산동,11305575,1,2933.596
2018,강북구,삼각산동,11305575,2,3039.442
2018,강북구,삼각산동,11305575,3,2472.295
2018,강북구,삼각산동,11305575,4,2426.183
2018,강북구,삼각산동,11305575,5,2204.894
2018,강북구,삼각산동,11305575,6,2310.418
2018,강북구,삼각산동,11305575,7,2511.581
2018,강북구,삼각산동,11305575,8,3411.94
2018,강북구,삼각산동,11305575,9,2976.694
2018,강북구,삼각산동,11305575,10,2211.581
2018,강북구,삼각산동,11305575,11,2241.969
2018,강북구,삼각산동,11305575,12,2393.447
2019,강북구,삼각산동,11305575,1,2813.539
2019,강북구,삼각산동,11305575,2,2770.372
2019,강북구,삼각산동,11305575,3,2315.27
2019,강북구,삼각산동,11305575,4,2380.054
2019,강북구,삼각산동,11305575,5,2168.635
2019,강북구,삼각산동,11305575,6,2281.299
2019,강북구,삼각산동,11305575,7,2437.305
2019,강북구,삼각산동,11305575,8,3017.664
2019,강북구,삼각산동,11305575,9,2917.928
2019,강북구,삼각산동,11305575,10,2340.044
2019,강북구,삼각산동,11305575,11,2283.422
2019,강북구,삼각산동,11305575,12,2463.047
2020,강북구,삼각산동,11305575,1,2750.918
2020,강북구,삼각산동,11305575,2,2730.141
2020,강북구,삼각산동,11305575,3,2470.385
2020,강북구,삼각산동,11305575,4,2359.936
2020,강북구,삼각산동,11305575,5,2216.517
2020,강북구,삼각산동,11305575,6,2373.498
2020,강북구,삼각산동,11305575,7,2589.511
2020,강북구,삼각산동,11305575,8,2818.181
2020,강북구,삼각산동,11305575,9,2271.526
2020,강북구,삼각산동,11305575,10,2309.534
2020,강북구,삼각산동,11305575,11,2327.089
2020,강북구,삼각산동,11305575,12,2477.98
2021,강북구,삼각산동,11305575,1,2877.247
2021,강북구,삼각산동,11305575,2,2956.291
2021,강북구,삼각산동,11305575,3,2382.59
2021,강북구,삼각산동,11305575,4,2415.778
2021,강북구,삼각산동,11305575,5,2264.0
2021,강북구,삼각산동,11305575,6,2386.531
2021,강북구,삼각산동,11305575,7,2701.429
2021,강북구,삼각산동,11305575,8,3524.792
2021,강북구,삼각산동,11305575,9,2906.474
2021,강북구,삼각산동,11305575,10,2464.682
2021,강북구,삼각산동,11305575,11,2432.234
2021,강북구,삼각산동,11305575,12,2549.858
2022,강북구,삼각산동,11305575,1,3013.748
2022,강북구,삼각산동,11305575,2,3089.386
2022,강북구,삼각산동,11305575,3,2640.559
2022,강북구,삼각산동,11305575,4,2529.426
2022,강북구,삼각산동,11305575,5,2251.1
2022,강북구,삼각산동,11305575,6,2404.484
2022,강북구,삼각산동,11305575,7,2770.906
2022,강북구,삼각산동,11305575,8,3286.71
2022,강북구,삼각산동,11305575,9,2937.774
2022,강북구,삼각산동,11305575,10,2397.165
2022,강북구,삼각산동,11305575,11,2350.595
2022,강북구,삼각산동,11305575,12,2512.085
2023,강북구,삼각산동,11305575,1,3143.007
2023,강북구,삼각산동,11305575,2,3008.789
2023,강북구,삼각산동,11305575,3,2439.087
2023,강북구,삼각산동,11305575,4,2420.992
2023,강북구,삼각산동,11305575,5,2253.618
2023,강북구,삼각산동,11305575,6,2410.706
2023,강북구,삼각산동,11305575,7,2709.965
2023,강북구,삼각산동,11305575,8,3270.371
2023,강북구,삼각산동,11305575,9,3136.482
2023,강북구,삼각산동,11305575,10,2457.61
2023,강북구,삼각산동,11305575,11,2297.472
2023,강북구,삼각산동,11305575,12,2528.001
2024,강북구,삼각산동,11305575,1,2891.17
2024,강북구,삼각산동,11305575,2,2928.604
2024,강북구,삼각산동,11305575,3,2514.471
2024,강북구,삼각산동,11305575,4,2486.07
2024,강북구,삼각산동,11305575,5,2248.728
2024,강북구,삼각산동,11305575,6,2423.056
2024,강북구,삼각산동,11305575,7,2814.734
2024,강북구,삼각산동,11305575,8,3462.708
2024,강북구,삼각산동,11305575,9,3613.114
2024,강북구,삼각산동,11305575,10,2826.889
2024,강북구,삼각산동,11305575,11,2462.425
2024,강북구,삼각산동,11305575,12,2629.674
2025,강북구,삼각산동,11305575,1,3080.846
2025,강북구,삼각산동,11305575,2,3112.165
2025,강북구,삼각산동,11305575,3,2748.288
2025,강북구,삼각산동,11305575,4,2648.448
2025,강북구,삼각산동,11305575,5,2413.369
2025,강북구,삼각산동,11305575,6,0.0
2025,강북구,삼각산동,11305575,7,0.0
2025,강북구,삼각산동,11305575,8,0.0
2025,강북구,삼각산동,11305575,9,0.0
2025,강북구,삼각산동,11305575,10,0.0
2025,강북구,삼각산동,11305575,11,0.0
2025,강북구,삼각산동,11305575,12,0.0
2018,강북구,번1동,11305590,1,7085.142
2018,강북구,번1동,11305590,2,7400.658
2018,강북구,번1동,11305590,3,5559.745
2018,강북구,번1동,11305590,4,5328.916
2018,강북구,번1동,11305590,5,4894.103
2018,강북구,번1동,11305590,6,5577.189
2018,강북구,번1동,11305590,7,6436.914
2018,강북구,번1동,11305590,8,8862.845
2018,강북구,번1동,11305590,9,6719.596
2018,강북구,번1동,11305590,10,4889.167
2018,강북구,번1동,11305590,11,5208.626
2018,강북구,번1동,11305590,12,6136.967
2019,강북구,번1동,11305590,1,7072.873
2019,강북구,번1동,11305590,2,6722.313
2019,강북구,번1동,11305590,3,5366.012
2019,강북구,번1동,11305590,4,5459.204
2019,강북구,번1동,11305590,5,5025.978
2019,강북구,번1동,11305590,6,5535.535
2019,강북구,번1동,11305590,7,6259.547
2019,강북구,번1동,11305590,8,7814.87
2019,강북구,번1동,11305590,9,6808.771
2019,강북구,번1동,11305590,10,5353.887
2019,강북구,번1동,11305590,11,5295.402
2019,강북구,번1동,11305590,12,6210.808
2020,강북구,번1동,11305590,1,6731.795
2020,강북구,번1동,11305590,2,6532.703
2020,강북구,번1동,11305590,3,5620.12
2020,강북구,번1동,11305590,4,5177.733
2020,강북구,번1동,11305590,5,4873.401
2020,강북구,번1동,11305590,6,5586.702
2020,강북구,번1동,11305590,7,6150.901
2020,강북구,번1동,11305590,8,6722.27
2020,강북구,번1동,11305590,9,5935.737
2020,강북구,번1동,11305590,10,4838.671
2020,강북구,번1동,11305590,11,5152.408
2020,강북구,번1동,11305590,12,6015.442
2021,강북구,번1동,11305590,1,7041.923
2021,강북구,번1동,11305590,2,6574.853
2021,강북구,번1동,11305590,3,5259.528
2021,강북구,번1동,11305590,4,5104.088
2021,강북구,번1동,11305590,5,4792.443
2021,강북구,번1동,11305590,6,5407.306
2021,강북구,번1동,11305590,7,6586.251
2021,강북구,번1동,11305590,8,8255.799
2021,강북구,번1동,11305590,9,6322.476
2021,강북구,번1동,11305590,10,5359.985
2021,강북구,번1동,11305590,11,5286.799
2021,강북구,번1동,11305590,12,6076.365
2022,강북구,번1동,11305590,1,7284.905
2022,강북구,번1동,11305590,2,7044.885
2022,강북구,번1동,11305590,3,5802.374
2022,강북구,번1동,11305590,4,5376.046
2022,강북구,번1동,11305590,5,4996.723
2022,강북구,번1동,11305590,6,5663.872
2022,강북구,번1동,11305590,7,7081.671
2022,강북구,번1동,11305590,8,7983.727
2022,강북구,번1동,11305590,9,6560.007
2022,강북구,번1동,11305590,10,5281.604
2022,강북구,번1동,11305590,11,5183.286
2022,강북구,번1동,11305590,12,6311.987
2023,강북구,번1동,11305590,1,7508.785
2023,강북구,번1동,11305590,2,6951.387
2023,강북구,번1동,11305590,3,5381.423
2023,강북구,번1동,11305590,4,5108.221
2023,강북구,번1동,11305590,5,4906.928
2023,강북구,번1동,11305590,6,5687.276
2023,강북구,번1동,11305590,7,6815.11
2023,강북구,번1동,11305590,8,8084.29
2023,강북구,번1동,11305590,9,7253.549
2023,강북구,번1동,11305590,10,5228.171
2023,강북구,번1동,11305590,11,5218.234
2023,강북구,번1동,11305590,12,6169.869
2024,강북구,번1동,11305590,1,6977.571
2024,강북구,번1동,11305590,2,6552.867
2024,강북구,번1동,11305590,3,5579.067
2024,강북구,번1동,11305590,4,5045.882
2024,강북구,번1동,11305590,5,4705.678
